x,mean,ci_min,ci_max
85.6,0.9628727205686141,0.9005770817200464,0.9943329459257982
85.7,0.9630575389095685,0.9009777046917937,0.9943329459257982
85.8,0.9632415910528657,0.9013773624208216,0.9943329459257982
85.9,0.9634248787274051,0.9017760555566438,0.9943329459257982
86.0,0.9636074036640102,0.9021737847531174,0.9943329459257982
86.1,0.9637891675954084,0.9025705506684233,0.9943329459257982
86.2,0.9639701722562113,0.902966353965046,0.9943329459257982
86.3,0.9641504193828937,0.9033611953097519,0.9943329459257982
86.4,0.9643299107137742,0.9037550753735706,0.9943329459257982
86.5,0.9645086479889939,0.9041479948317732,0.9943329459257982
86.6,0.9646866329504976,0.9045399543638525,0.9943329459257982
86.7,0.964863867342012,0.9049309546535026,0.9943329459257982
86.8,0.9650403529090268,0.905320996388598,0.9943329459257982
86.9,0.9652160913987734,0.9057100802611739,0.9943329459257982
87.0,0.9653910845602055,0.9060982069674053,0.9943329459257982
87.1,0.9655653341439785,0.9064853772075867,0.9943329459257982
87.2,0.9657388419024292,0.9068715916861118,0.9943329459257982
87.3,0.9659116095895555,0.9072568511114529,0.9943329459257982
87.4,0.9660836389609966,0.9076411561961409,0.9943329459257982
87.5,0.9662549317740122,0.9080245076567445,0.9943329459257982
87.6,0.9664254897874629,0.9084069062138497,0.9943329459257982
87.7,0.9665953147617892,0.9087883525920397,0.9943329459257982
87.8,0.966764408458992,0.9091688475198748,0.9943329459257982
87.9,0.9669327726426119,0.9095483917298711,0.9943329459257982
88.0,0.967100409077709,0.9099269859584808,0.9943329459257982
88.1,0.9672673195308431,0.9103046309460716,0.9943329459257982
88.2,0.9674335057700528,0.9106813274369062,0.9943329459257982
88.3,0.9675989695648358,0.9110570761791221,0.9943329459257982
88.4,0.9677637126861284,0.911431877924711,0.9943329459257982
88.5,0.9679277369062851,0.9118057334294986,0.9943329459257982
88.6,0.9680910439990592,0.9121786434531237,0.9943329459257982
88.7,0.9682536357395813,0.9125506087590187,0.9943329459257982
88.8,0.9684155139043403,0.9129216301143881,0.9943329459257982
88.9,0.9685766802711621,0.9132917082901894,0.9943329459257982
89.0,0.9687371366191901,0.9136608440611109,0.9943329459257982
89.1,0.9688968847288647,0.9140290382055531,0.9943329459257982
89.2,0.9690559263819032,0.9143962915056079,0.9943329459257982
89.3,0.9692142633612792,0.9147626047470364,0.9943329459257982
89.4,0.9693718974512029,0.9151279787192517,0.9943329459257982
89.5,0.9695288304371004,0.9154924142152951,0.9943329459257982
89.6,0.9696850641055935,0.9158559120318185,0.9943329459257982
89.7,0.9698406002444802,0.9162184729690624,0.9943329459257982
89.8,0.9699954406427131,0.9165800978308357,0.9943329459257982
89.9,0.9701495870903806,0.9169407874244958,0.9943329459257982
90.0,0.9703030413786856,0.9173005425609277,0.9943329459257982
90.1,0.9704558052999259,0.9176593640545241,0.9943329459257982
90.2,0.9706078806474738,0.9180172527231643,0.9943329459257982
90.3,0.9707592692157554,0.9183742093881944,0.9943329459257982
90.4,0.9709099728002313,0.9187302348744066,0.9943329459257982
90.5,0.9710599931973753,0.9190853300100191,0.9943329459257982
90.6,0.9712093322046553,0.9194394956266553,0.9943329459257982
90.7,0.9713579916205121,0.9197927325593233,0.9943329459257982
90.8,0.9715059732443394,0.9201450416463962,0.9943329459257982
90.9,0.9716532788764639,0.9204964237295911,0.9943329459257982
91.0,0.9717999103181251,0.9208468796539487,0.9943329459257982
91.1,0.9719458693714544,0.9211964102678133,0.9943329459257982
91.2,0.9720911578394555,0.9215450164228121,0.9943329459257982
91.3,0.9722357775259839,0.9218926989738345,0.9943329459257982
91.4,0.9723797302357269,0.9222394587790127,0.9943329459257982
91.5,0.9725230177741828,0.9225852966996998,0.9943329459257982
91.6,0.9726656419476416,0.9229302136004508,0.9943329459257982
91.7,0.9728076045631637,0.9232742103490016,0.9943329459257982
91.8,0.9729489074285605,0.9236172878162482,0.9943329459257982
91.9,0.9730895523523738,0.9239594468762272,0.9943329459257982
92.0,0.9732295411438555,0.9243006884060946,0.9943329459257982
92.1,0.9733688756129476,0.9246410132861058,0.9943329459257982
92.2,0.9735075575702618,0.9249804223995952,0.9943329459257982
92.3,0.9736455888270592,0.9253189166329554,0.9943329459257982
92.4,0.9737829711952306,0.9256564968756174,0.9943329459257982
92.5,0.9739197064872752,0.9259931640200295,0.9943329459257982
92.6,0.9740557965162816,0.9263289189616376,0.9943329459257982
92.7,0.9741912430959065,0.9266637625988646,0.9943329459257982
92.8,0.9743260480403554,0.9269976958330896,0.9943329459257982
